IP,Port,CVE,CVSS_Score,Confidentiality_Impact,Integrity_Impact,Availability_Impact,Access_Complexity,Authentication,Gained_Access,CWE_ID,Exploits,Metasploit
129.25.202.186,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.186,443,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.186,443,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.186,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.186,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.186,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.202.186,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.202.186,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.202.186,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.202.186,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.202.186,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
129.25.202.186,22,CVE-2020-14145,,,,,,,,,,
129.25.202.186,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.202.186,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.202.186,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.202.189,80,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,80,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,80,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,80,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,80,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,80,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.189,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,443,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,443,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.189,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.189,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.202.189,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.202.189,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.202.189,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.202.189,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.202.189,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
129.25.202.189,22,CVE-2020-14145,,,,,,,,,,
129.25.202.189,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.202.189,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.202.189,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.202.19,5985,,,,,,,,,,,
129.25.202.200,22,,,,,,,,,,,
129.25.202.201,22,,,,,,,,,,,
129.25.202.205,80,,,,,,,,,,,
129.25.202.205,443,,,,,,,,,,,
129.25.202.205,8080,,,,,,,,,,,
129.25.202.206,993,,,,,,,,,,,
129.25.202.206,587,,,,,,,,,,,
129.25.202.206,80,,,,,,,,,,,
129.25.202.206,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.202.206,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.202.206,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.202.206,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.202.206,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.202.206,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
129.25.202.206,22,CVE-2020-14145,,,,,,,,,,
129.25.202.206,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.202.206,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.202.206,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.202.206,25,,,,,,,,,,,
129.25.202.206,443,,,,,,,,,,,
129.25.202.207,80,,,,,,,,,,,
129.25.202.207,443,,,,,,,,,,,
129.25.202.211,80,,,,,,,,,,,
129.25.202.211,443,,,,,,,,,,,
129.25.202.212,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.202.212,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.202.212,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.202.212,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.202.212,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.202.212,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
129.25.202.212,22,CVE-2020-14145,,,,,,,,,,
129.25.202.212,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.202.212,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.202.212,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.202.32,623,,,,,,,,,,,
129.25.202.47,22,CVE-2020-15778,,,,,,,,,,
129.25.202.47,22,CVE-2019-16905,0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,FALSE
129.25.202.47,22,CVE-2020-14145,,,,,,,,,,
129.25.202.78,80,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.78,80,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.78,80,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.78,80,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.78,9090,,,,,,,,,,,
129.25.202.78,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.78,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.78,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.78,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.78,22,CVE-2020-15778,,,,,,,,,,
129.25.202.78,22,CVE-2019-16905,0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,FALSE
129.25.202.78,22,CVE-2020-14145,,,,,,,,,,
129.25.202.79,80,,,,,,,,,,,
129.25.202.79,443,,,,,,,,,,,
129.25.202.79,8080,,,,,,,,,,,
129.25.202.79,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.202.79,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.202.79,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45210,TRUE
129.25.202.79,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45939,TRUE
129.25.202.79,22,CVE-2018-15473,5,Partial,None,None,Low,Not required,None,200,45233,TRUE
129.25.202.79,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE
129.25.202.79,22,CVE-2020-14145,,,,,,,,,,
129.25.202.79,22,CVE-2019-6110,4,Partial,Partial,None,High,Not required,None,284,46193,FALSE
129.25.202.79,22,CVE-2019-6109,4,Partial,Partial,None,High,Not required,None,284,,FALSE
129.25.202.79,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,FALSE
129.25.202.81,80,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.81,80,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.81,80,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.81,80,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.81,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.81,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.81,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.81,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.82,80,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.82,80,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.82,80,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.82,80,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.82,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.82,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.82,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.202.82,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.202.87,80,CVE-2020-11984,,,,,,,,,,
129.25.202.87,80,CVE-2020-1927,,,,,,,,,,
129.25.202.87,80,CVE-2020-9490,,,,,,,,,,
129.25.202.87,80,CVE-2020-1934,,,,,,,,,,
129.25.202.87,80,CVE-2020-11993,,,,,,,,,,
129.25.202.87,443,CVE-2020-11984,,,,,,,,,,
129.25.202.87,443,CVE-2020-1927,,,,,,,,,,
129.25.202.87,443,CVE-2020-9490,,,,,,,,,,
129.25.202.87,443,CVE-2020-1934,,,,,,,,,,
129.25.202.87,443,CVE-2020-11993,,,,,,,,,,
129.25.202.87,22,CVE-2020-15778,,,,,,,,,,
129.25.202.87,22,CVE-2020-12062,,,,,,,,,,
129.25.202.87,22,CVE-2020-14145,,,,,,,,,,
129.25.202.93,80,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676,FALSE
129.25.202.93,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
129.25.202.93,80,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,FALSE
129.25.202.93,80,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,FALSE
129.25.202.93,80,CVE-2019-0217,6,Partial,Partial,Partial,Medium,Single system,None,362,,FALSE
129.25.202.93,80,CVE-2020-1927,,,,,,,,,,
129.25.202.93,80,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,FALSE
129.25.202.93,80,CVE-2020-9490,,,,,,,,,,
129.25.202.93,80,CVE-2020-1934,,,,,,,,,,
129.25.202.93,80,CVE-2019-10081,5,None,None,Partial,Low,Not required,None,119,,FALSE
129.25.202.93,80,CVE-2019-0220,5,Partial,None,None,Low,Not required,None,399,,FALSE
129.25.202.93,80,CVE-2019-0196,5,None,None,Partial,Low,Not required,None,416,,FALSE
129.25.202.93,80,CVE-2018-17199,5,None,Partial,None,Low,Not required,None,384,,FALSE
129.25.202.93,80,CVE-2018-17189,5,None,None,Partial,Low,Not required,None,400,,FALSE
129.25.202.93,80,CVE-2018-1333,5,None,None,Partial,Low,Not required,None,400,,FALSE
129.25.202.93,80,CVE-2018-1303,5,None,None,Partial,Low,Not required,None,125,,FALSE
129.25.202.93,80,CVE-2017-15710,5,None,None,Partial,Low,Not required,None,787,,FALSE
129.25.202.93,80,CVE-2019-0197,4.9,None,Partial,Partial,Medium,Single system,None,444,,FALSE
129.25.202.93,80,CVE-2020-11993,,,,,,,,,,
129.25.202.93,80,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
129.25.202.93,80,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,FALSE
129.25.202.93,80,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,FALSE
129.25.202.93,80,CVE-2018-11763,4.3,None,None,Partial,Medium,Not required,None,20,,FALSE
129.25.202.93,80,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,FALSE
129.25.202.93,443,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676,FALSE
129.25.202.93,443,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
129.25.202.93,443,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,FALSE
129.25.202.93,443,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,FALSE
129.25.202.93,443,CVE-2019-0217,6,Partial,Partial,Partial,Medium,Single system,None,362,,FALSE
129.25.202.93,443,CVE-2020-1927,,,,,,,,,,
129.25.202.93,443,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,FALSE
129.25.202.93,443,CVE-2020-9490,,,,,,,,,,
129.25.202.93,443,CVE-2020-1934,,,,,,,,,,
129.25.202.93,443,CVE-2019-10081,5,None,None,Partial,Low,Not required,None,119,,FALSE
129.25.202.93,443,CVE-2019-0220,5,Partial,None,None,Low,Not required,None,399,,FALSE
129.25.202.93,443,CVE-2019-0196,5,None,None,Partial,Low,Not required,None,416,,FALSE
129.25.202.93,443,CVE-2018-17199,5,None,Partial,None,Low,Not required,None,384,,FALSE
129.25.202.93,443,CVE-2018-17189,5,None,None,Partial,Low,Not required,None,400,,FALSE
129.25.202.93,443,CVE-2018-1333,5,None,None,Partial,Low,Not required,None,400,,FALSE
129.25.202.93,443,CVE-2018-1303,5,None,None,Partial,Low,Not required,None,125,,FALSE
129.25.202.93,443,CVE-2017-15710,5,None,None,Partial,Low,Not required,None,787,,FALSE
129.25.202.93,443,CVE-2019-0197,4.9,None,Partial,Partial,Medium,Single system,None,444,,FALSE
129.25.202.93,443,CVE-2020-11993,,,,,,,,,,
129.25.202.93,443,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
129.25.202.93,443,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,FALSE
129.25.202.93,443,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,FALSE
129.25.202.93,443,CVE-2018-11763,4.3,None,None,Partial,Medium,Not required,None,20,,FALSE
129.25.202.93,443,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,FALSE
129.25.203.10,80,CVE-2011-3192,7.8,None,None,Complete,Low,Not required,None,399,17696,TRUE
129.25.203.10,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
129.25.203.10,80,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,FALSE
129.25.203.10,80,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,FALSE
129.25.203.10,80,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE
129.25.203.10,80,CVE-2013-2249,7.5,Partial,Partial,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
129.25.203.10,80,CVE-2012-0883,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE
129.25.203.10,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
129.25.203.10,80,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE
129.25.203.10,80,CVE-2013-1862,5.1,Partial,Partial,Partial,High,Not required,None,310,,FALSE
129.25.203.10,80,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
129.25.203.10,80,CVE-2014-0231,5,None,None,Partial,Low,Not required,None,399,,FALSE
129.25.203.10,80,CVE-2014-0098,5,None,None,Partial,Low,Not required,None,20,,FALSE
129.25.203.10,80,CVE-2013-6438,5,None,None,Partial,Low,Not required,None,20,,FALSE
129.25.203.10,80,CVE-2012-4557,5,None,None,Partial,Low,Not required,None,399,,FALSE
129.25.203.10,80,CVE-2011-3368,5,Partial,None,None,Low,Not required,None,20,17969,TRUE
129.25.203.10,80,CVE-2010-2068,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.203.10,80,CVE-2010-1452,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
129.25.203.10,80,CVE-2012-0031,4.6,Partial,Partial,Partial,Low,Not required,None,399,,FALSE
129.25.203.10,80,CVE-2011-3607,4.4,Partial,Partial,Partial,Medium,Not required,User,189,,FALSE
129.25.203.10,80,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
129.25.203.10,80,CVE-2013-1896,4.3,None,None,Partial,Medium,Not required,None,264,,FALSE
129.25.203.10,80,CVE-2012-4558,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
129.25.203.10,80,CVE-2012-3499,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
129.25.203.10,80,CVE-2012-0053,4.3,Partial,None,None,Medium,Not required,None,264,,FALSE
129.25.203.10,80,CVE-2011-4317,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
129.25.203.10,80,CVE-2011-3639,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
129.25.203.10,80,CVE-2011-3348,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
129.25.203.10,80,CVE-2011-0419,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
129.25.203.10,80,CVE-2012-2687,2.6,None,Partial,None,High,Not required,None,79,,FALSE
129.25.203.10,80,CVE-2011-4415,1.2,None,None,Partial,High,Not required,None,20,,FALSE
129.25.203.10,123,,,,,,,,,,,
129.25.203.10,443,CVE-2011-3192,7.8,None,None,Complete,Low,Not required,None,399,17696,TRUE
129.25.203.10,443,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE
129.25.203.10,443,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,FALSE
129.25.203.10,443,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,FALSE
129.25.203.10,443,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE
129.25.203.10,443,CVE-2013-2249,7.5,Partial,Partial,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
129.25.203.10,443,CVE-2012-0883,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE
129.25.203.10,443,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE
129.25.203.10,443,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE
129.25.203.10,443,CVE-2013-1862,5.1,Partial,Partial,Partial,High,Not required,None,310,,FALSE
129.25.203.10,443,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE
129.25.203.10,443,CVE-2014-0231,5,None,None,Partial,Low,Not required,None,399,,FALSE
129.25.203.10,443,CVE-2014-0098,5,None,None,Partial,Low,Not required,None,20,,FALSE
129.25.203.10,443,CVE-2013-6438,5,None,None,Partial,Low,Not required,None,20,,FALSE
129.25.203.10,443,CVE-2012-4557,5,None,None,Partial,Low,Not required,None,399,,FALSE
129.25.203.10,443,CVE-2011-3368,5,Partial,None,None,Low,Not required,None,20,17969,TRUE
129.25.203.10,443,CVE-2010-2068,5,Partial,None,None,Low,Not required,None,200,,FALSE
129.25.203.10,443,CVE-2010-1452,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE
129.25.203.10,443,CVE-2012-0031,4.6,Partial,Partial,Partial,Low,Not required,None,399,,FALSE
129.25.203.10,443,CVE-2011-3607,4.4,Partial,Partial,Partial,Medium,Not required,User,189,,FALSE
129.25.203.10,443,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE
129.25.203.10,443,CVE-2013-1896,4.3,None,None,Partial,Medium,Not required,None,264,,FALSE
129.25.203.10,443,CVE-2012-4558,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
129.25.203.10,443,CVE-2012-3499,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE
129.25.203.10,443,CVE-2012-0053,4.3,Partial,None,None,Medium,Not required,None,264,,FALSE
129.25.203.10,443,CVE-2011-4317,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
129.25.203.10,443,CVE-2011-3639,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE
129.25.203.10,443,CVE-2011-3348,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
129.25.203.10,443,CVE-2011-0419,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE
129.25.203.10,443,CVE-2012-2687,2.6,None,Partial,None,High,Not required,None,79,,FALSE
129.25.203.10,443,CVE-2011-4415,1.2,None,None,Partial,High,Not required,None,20,,FALSE
129.25.203.104,88,,,,,,,,,,,
129.25.203.104,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.203.104,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.203.104,443,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.203.104,443,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.203.104,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE
129.25.203.104,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE
129.25.203.104,443,CVE-2017-7529,5,Partial,None,None,Low,Not required,None,190,,FALSE
129.25.203.104,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE
129.25.203.104,22,CVE-2019-16905,0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,FALSE
